Faixas de Rodagem,Largura Via 1,Largura Via 2,Largura Passeio 1,largura Passeio 2,largura Canteiro Central,altura da luminaria,projecao do braço,distancia entre postes,distancia Poste a via,Altura de Instalação,Classificação viária,Tipo de estrutura,posteacao,Braço Novo,Fornecedor,Luminância Média,Fator de Uniformidade,Uniformidade Longitudinal,Iluminância Média,Iluminância mínima horizontal E (lux),Potencia simulada - IP Principal (W),arquivo_origem
1.0,8.0,0.0,,0.0,0.0,5.68,1.83,27.3,1.07,,C5,Braço,Bilateral alternado,,LEDSTAR,,,,14.48,4.55,17.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,8.0,0.0,,0.0,0.0,5.68,1.83,27.3,1.07,,C5,Braço,Bilateral alternado,,SX LIGHTING,,,,18.51,6.11,22.5,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,8.0,0.0,,0.0,0.0,5.68,1.83,27.3,1.07,,C5,Braço,Bilateral alternado,,TECNOWATT,,,,27.94,11.12,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,11.0,0.0,,0.0,0.0,7.51,2.66,40.1,1.68,,C4,Braço,Bilateral frontal,,LEDSTAR,,,,12.46,2.21,35.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,11.0,0.0,,0.0,0.0,7.51,2.66,40.1,1.68,,C4,Braço,Bilateral frontal,,SX LIGHTING,,,,11.58,1.18,31.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,11.0,0.0,,0.0,0.0,7.51,2.66,40.1,1.68,,C4,Braço,Bilateral frontal,,TECNOWATT,,,,11.37,2.41,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,10.0,,3.0,3.0,0.0,4.23,0.0,,2.74,,C5,Suporte,Bilateral frontal,,LEDSTAR,,,,7.79,4.4,28.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,10.0,,3.0,3.0,0.0,4.23,0.0,,2.74,,C5,Suporte,Bilateral frontal,,SX LIGHTING,,,,8.24,3.6,31.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,10.0,,3.0,3.0,0.0,4.23,0.0,,2.74,,C5,Suporte,Bilateral frontal,,TECNOWATT,,,,7.69,4.83,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,9.0,0.0,,0.0,0.0,5.93,0.0,15.67,0.71,,C3,Suporte,Unilateral,,LEDSTAR,,,,18.56,26.96,28.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,9.0,0.0,,0.0,0.0,5.93,0.0,15.67,0.71,,C3,Suporte,Unilateral,,SX LIGHTING,,,,20.22,39.55,31.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,9.0,0.0,,0.0,0.0,5.93,0.0,15.67,0.71,,C3,Suporte,Unilateral,,TECNOWATT,,,,21.34,35.49,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,9.0,,2.5,2.5,0.0,6.35,2.03,43.1,0.44,,C5,Braço,Unilateral,,LEDSTAR,,,,8.8,1.02,44.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,9.0,,2.5,2.5,0.0,6.35,2.03,43.1,0.44,,C5,Braço,Unilateral,Médio II,SX LIGHTING,,,,7.55,0.87,39.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,9.0,,2.5,2.5,0.0,6.35,2.03,43.1,0.44,,C5,Braço,Unilateral,Médio II,TECNOWATT,,,,8.38,0.86,40.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,3.5,3.0,0.0,6.03,2.34,38.07,1.12,,C5,Braço,Unilateral,,LEDSTAR,,,,11.13,1.38,44.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,3.5,3.0,0.0,6.03,2.34,38.07,1.12,,C5,Braço,Unilateral,Médio I,SX LIGHTING,,,,9.21,1.45,39.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,3.5,3.0,0.0,6.03,2.34,38.07,1.12,,C5,Braço,Unilateral,Médio I,TECNOWATT,,,,7.74,1.58,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.5,,2.5,2.5,0.0,6.9,2.05,36.03,0.5,,C4,Braço,Unilateral,,LEDSTAR,,,,10.5,2.46,44.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.5,,2.5,2.5,0.0,6.9,2.05,36.03,0.5,,C4,Braço,Unilateral,,SX LIGHTING,,,,10.02,1.82,39.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.5,,2.5,2.5,0.0,6.9,2.05,36.03,0.5,,C4,Braço,Unilateral,,TECNOWATT,,,,11.27,1.98,40.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.5,,2.5,2.5,0.0,7.88,2.13,28.59,0.6,,C4,Braço,Unilateral,,LEDSTAR,,,,10.52,7.6,28.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.5,,2.5,2.5,0.0,7.88,2.13,28.59,0.6,,C4,Braço,Unilateral,,SX LIGHTING,,,,12.31,11.94,31.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.5,,2.5,2.5,0.0,7.88,2.13,28.59,0.6,,C4,Braço,Unilateral,,TECNOWATT,,,,12.79,11.77,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.0,0.0,,3.0,2.3,4.18,1.19,29.9,0.17,,C2,Braço,Unilateral,Médio I,LEDSTAR,,,,22.32,8.19,72.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.0,0.0,,3.0,2.3,4.18,1.19,29.9,0.17,,C2,Braço,Unilateral,Médio I,SX LIGHTING,,,,25.75,9.26,70.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.0,0.0,,3.0,2.3,4.18,1.19,29.9,0.17,,C2,Braço,Unilateral,Médio I,TECNOWATT,,,,20.54,6.07,60.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,5.0,,2.0,2.0,0.0,5.68,2.38,21.05,0.88,,C5,Braço,Unilateral,,LEDSTAR,,,,8.9,3.33,17.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,5.0,,2.0,2.0,0.0,5.68,2.38,21.05,0.88,,C5,Braço,Unilateral,,SX LIGHTING,,,,12.37,4.37,22.5,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,5.0,,2.0,2.0,0.0,5.68,2.38,21.05,0.88,,C5,Braço,Unilateral,,TECNOWATT,,,,18.42,7.21,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,2.5,1.5,0.0,6.0,2.7,38.0,0.2,,C5,Braço,Unilateral,Curto II,LEDSTAR,,,,8.84,1.12,35.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,2.5,1.5,0.0,6.0,2.7,38.0,0.2,,C5,Braço,Unilateral,Curto II,SX LIGHTING,,,,10.02,1.11,39.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,2.5,1.5,0.0,6.0,2.7,38.0,0.2,,C5,Braço,Unilateral,Curto II,TECNOWATT,,,,8.4,1.24,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,9.0,,2.5,2.5,0.0,7.9,3.0,16.86,0.3,,C3,Braço,Bilateral frontal,,LEDSTAR,,,,15.3,7.98,17.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,9.0,,2.5,2.5,0.0,7.9,3.0,16.86,0.3,,C3,Braço,Bilateral frontal,,SX LIGHTING,,,,21.19,9.77,22.5,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,9.0,,2.5,2.5,0.0,7.9,3.0,16.86,0.3,,C3,Braço,Bilateral frontal,,TECNOWATT,,,,31.11,13.43,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,8.0,0.0,2.5,2.5,0.0,6.34,1.84,27.34,0.45,,C3,Braço,Unilateral,,LEDSTAR,,,,16.88,5.8,52.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,8.0,0.0,2.5,2.5,0.0,6.34,1.84,27.34,0.45,,C3,Braço,Unilateral,,SX LIGHTING,,,,17.81,6.53,50.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,8.0,0.0,2.5,2.5,0.0,6.34,1.84,27.34,0.45,,C3,Braço,Unilateral,,TECNOWATT,,,,15.0,4.22,40.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.5,,1.5,1.5,0.0,6.75,1.4,34.0,0.1,,C4,Braço,Unilateral,,LEDSTAR,,,,11.62,3.31,44.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.5,,1.5,1.5,0.0,6.75,1.4,34.0,0.1,,C4,Braço,Unilateral,,SX LIGHTING,,,,11.09,3.2,39.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.5,,1.5,1.5,0.0,6.75,1.4,34.0,0.1,,C4,Braço,Unilateral,,TECNOWATT,,,,12.64,3.32,40.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,2.0,2.0,0.0,6.79,2.5,43.0,2.04,,C4,Braço,Unilateral,,LEDSTAR,,,,10.21,1.74,52.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,2.0,2.0,0.0,6.79,2.5,43.0,2.04,,C4,Braço,Unilateral,,SX LIGHTING,,,,12.07,2.19,50.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,2.0,2.0,0.0,6.79,2.5,43.0,2.04,,C4,Braço,Unilateral,Médio II,TECNOWATT,,,,10.1,0.95,50.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,5.5,0.0,1.58,1.7,0.0,7.15,1.2,13.0,1.1,,C4,Braço,Unilateral,,LEDSTAR,,,,11.28,9.45,17.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,5.5,0.0,1.58,1.7,0.0,7.15,1.2,13.0,1.1,,C4,Braço,Unilateral,,SX LIGHTING,,,,15.65,13.3,22.5,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,5.5,0.0,1.58,1.7,0.0,7.15,1.2,13.0,1.1,,C4,Braço,Unilateral,,TECNOWATT,,,,23.18,18.68,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,7.3,0.0,,0.0,0.0,6.77,1.8,35.7,1.2,,C5,Braço,Unilateral,,LEDSTAR,,,,8.73,2.09,35.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,7.3,0.0,,0.0,0.0,6.77,1.8,35.7,1.2,,C5,Braço,Unilateral,,SX LIGHTING,,,,8.37,1.13,31.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,7.3,0.0,,0.0,0.0,6.77,1.8,35.7,1.2,,C5,Braço,Unilateral,,TECNOWATT,,,,8.19,2.4,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,4.86,0.0,,0.0,0.0,5.5,2.0,30.0,0.57,,C4,Braço,Unilateral,,LEDSTAR,,,,10.66,3.11,28.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,4.86,0.0,,0.0,0.0,5.5,2.0,30.0,0.57,,C4,Braço,Unilateral,,SX LIGHTING,,,,13.18,3.8,31.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,4.86,0.0,,0.0,0.0,5.5,2.0,30.0,0.57,,C4,Braço,Unilateral,,TECNOWATT,,,,13.23,4.33,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.5,,2.0,1.5,0.0,5.61,1.96,24.18,0.49,,C4,Braço,Unilateral,,LEDSTAR,,,,12.41,3.97,28.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.5,,2.0,1.5,0.0,5.61,1.96,24.18,0.49,,C4,Braço,Unilateral,,SX LIGHTING,,,,10.42,2.83,22.5,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,6.5,,2.0,1.5,0.0,5.61,1.96,24.18,0.49,,C4,Braço,Unilateral,,TECNOWATT,,,,15.19,5.39,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,4.6,,1.5,0.8,0.0,5.66,1.845,23.52,0.0,,C4,Braço,Unilateral,,LEDSTAR,,,,13.21,4.31,28.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,4.6,,1.5,0.8,0.0,5.66,1.845,23.52,0.0,,C4,Braço,Unilateral,,SX LIGHTING,,,,10.96,3.29,22.5,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,4.6,,1.5,0.8,0.0,5.66,1.845,23.52,0.0,,C4,Braço,Unilateral,,TECNOWATT,,,,16.45,5.92,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,5.5,,1.0,0.8,0.0,4.56,1.01,26.93,0.0,,C4,Braço,Unilateral,,LEDSTAR,,,,13.45,2.75,28.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,5.5,,1.0,0.8,0.0,4.56,1.01,26.93,0.0,,C4,Braço,Unilateral,,SX LIGHTING,,,,11.23,1.02,22.5,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,5.5,,1.0,0.8,0.0,4.56,1.01,26.93,0.0,,C4,Braço,Unilateral,,TECNOWATT,,,,16.31,2.97,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,8.5,,2.5,2.5,0.0,6.75,3.5,41.78,0.4,,C5,Braço,Unilateral,Médio I,LEDSTAR,,,,8.61,1.63,44.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,8.5,,2.5,2.5,0.0,6.75,3.5,41.78,0.4,,C5,Braço,Unilateral,Médio I,SX LIGHTING,,,,8.18,0.93,39.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,8.5,,2.5,2.5,0.0,6.75,3.5,41.78,0.4,,C5,Braço,Unilateral,Médio II,TECNOWATT,,,,8.88,1.17,40.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,2.0,2.0,0.0,6.76,1.7,37.0,0.5,,C4,Braço,Unilateral,,LEDSTAR,,,,10.47,2.43,44.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,2.0,2.0,0.0,6.76,1.7,37.0,0.5,,C4,Braço,Unilateral,,SX LIGHTING,,,,9.99,1.8,39.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,2.0,2.0,0.0,6.76,1.7,37.0,0.5,,C4,Braço,Unilateral,,TECNOWATT,,,,11.26,1.79,40.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,2.0,1.5,0.0,6.32,2.0,21.7,1.9,,C3,Braço,Unilateral,,LEDSTAR,,,,17.63,10.11,44.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,2.0,1.5,0.0,6.32,2.0,21.7,1.9,,C3,Braço,Unilateral,,SX LIGHTING,,,,16.6,11.51,39.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,2.0,1.5,0.0,6.32,2.0,21.7,1.9,,C3,Braço,Unilateral,,TECNOWATT,,,,18.11,13.26,40.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,2.0,2.0,0.0,6.65,2.0,32.0,1.95,,C4,Braço,Unilateral,,LEDSTAR,,,,11.53,4.14,44.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,2.0,2.0,0.0,6.65,2.0,32.0,1.95,,C4,Braço,Unilateral,,SX LIGHTING,,,,10.89,4.52,39.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,2.0,2.0,0.0,6.65,2.0,32.0,1.95,,C4,Braço,Unilateral,,TECNOWATT,,,,11.95,4.74,40.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,6.5,0.0,,0.0,0.0,7.0,1.7,20.0,0.0,,C4,Braço,Unilateral,,LEDSTAR,,,,10.9,9.44,17.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,6.5,0.0,,0.0,0.0,7.0,1.7,20.0,0.0,,C4,Braço,Unilateral,,SX LIGHTING,,,,14.45,15.21,22.5,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,6.5,0.0,,0.0,0.0,7.0,1.7,20.0,0.0,,C4,Braço,Unilateral,,TECNOWATT,,,,21.84,21.49,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,4.0,0.0,,0.0,0.0,7.0,1.65,16.95,0.4,,C4,Braço,Unilateral,,LEDSTAR,,,,15.27,11.28,28.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,4.0,0.0,,0.0,0.0,7.0,1.65,16.95,0.4,,C4,Braço,Unilateral,,SX LIGHTING,,,,12.72,10.38,22.5,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,4.0,0.0,,0.0,0.0,7.0,1.65,16.95,0.4,,C4,Braço,Unilateral,,TECNOWATT,,,,19.22,14.53,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,5.24,0.0,,0.0,0.0,5.78,2.0,21.27,0.56,,C4,Braço,Unilateral,,LEDSTAR,,,,11.31,7.97,17.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,5.24,0.0,,0.0,0.0,5.78,2.0,21.27,0.56,,C4,Braço,Unilateral,,SX LIGHTING,,,,14.91,13.2,22.5,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
2.0,5.24,0.0,,0.0,0.0,5.78,2.0,21.27,0.56,,C4,Braço,Unilateral,,TECNOWATT,,,,22.84,19.62,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,2.0,,0.0,7.56,2.6,26.0,0.3,,C5,Braço,Unilateral,,LEDSTAR,,,,8.92,3.73,28.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,2.0,,0.0,7.56,2.6,26.0,0.3,,C5,Braço,Unilateral,,SX LIGHTING,,,,11.06,4.43,31.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,2.0,,0.0,7.56,2.6,26.0,0.3,,C5,Braço,Unilateral,,TECNOWATT,,,,11.9,4.84,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.5,,1.5,2.0,0.0,7.43,2.0,35.0,0.25,,C5,Braço,Unilateral,,LEDSTAR,,,,8.55,2.59,35.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.5,,1.5,2.0,0.0,7.43,2.0,35.0,0.25,,C5,Braço,Unilateral,,SX LIGHTING,,,,8.3,1.92,31.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.5,,1.5,2.0,0.0,7.43,2.0,35.0,0.25,,C5,Braço,Unilateral,,TECNOWATT,,,,8.23,3.02,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,1.5,1.0,0.0,7.3,1.5,26.21,0.36,,C5,Braço,Unilateral,,LEDSTAR,,,,9.04,4.58,28.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,1.5,1.0,0.0,7.3,1.5,26.21,0.36,,C5,Braço,Unilateral,,SX LIGHTING,,,,7.58,4.59,22.5,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,1.5,1.0,0.0,7.3,1.5,26.21,0.36,,C5,Braço,Unilateral,,TECNOWATT,,,,11.18,6.96,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,3.17,0.0,,0.0,0.0,6.12,2.0,33.0,0.7,,C4,Braço,Unilateral,,LEDSTAR,,,,11.32,3.7,35.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,3.17,0.0,,0.0,0.0,6.12,2.0,33.0,0.7,,C4,Braço,Unilateral,,SX LIGHTING,,,,10.93,3.96,31.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,3.17,0.0,,0.0,0.0,6.12,2.0,33.0,0.7,,C4,Braço,Unilateral,,TECNOWATT,,,,11.16,4.01,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,2.0,2.0,0.0,7.2,2.0,18.77,0.3,,C3,Braço,Unilateral,,LEDSTAR,,,,16.56,9.38,35.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,2.0,2.0,0.0,7.2,2.0,18.77,0.3,,C3,Braço,Unilateral,,SX LIGHTING,,,,16.1,8.09,31.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,7.0,,2.0,2.0,0.0,7.2,2.0,18.77,0.3,,C3,Braço,Unilateral,,TECNOWATT,,,,15.99,8.43,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,14.0,,3.0,3.0,0.0,4.4,0.0,15.23,-0.86,,-,Suporte,Unilateral,Médio II,LEDSTAR,,,,15.38,4.73,35.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,14.0,,3.0,3.0,0.0,4.4,0.0,15.23,-0.86,,-,Suporte,Unilateral,Médio II,SX LIGHTING,,,,17.31,4.74,39.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,14.0,,3.0,3.0,0.0,4.4,0.0,15.23,-0.86,,-,Suporte,Unilateral,Médio II,TECNOWATT,,,,22.23,6.79,50.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,14.0,,2.0,3.0,0.0,4.0,4.0,34.5,0.1,,C4,Braço,Bilateral frontal,Médio II,LEDSTAR,,,,10.55,2.6,28.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,14.0,,2.0,3.0,0.0,4.0,4.0,34.5,0.1,,C4,Braço,Bilateral frontal,Médio II,SX LIGHTING,,,,12.34,1.76,31.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,14.0,,2.0,3.0,0.0,4.0,4.0,34.5,0.1,,C4,Braço,Bilateral frontal,Médio II,TECNOWATT,,,,12.2,3.06,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,2.74,0.0,,0.0,0.0,6.0,1.0,40.0,1.24,,C4,Braço,Bilateral alternado,,LEDSTAR,,,,15.29,8.54,28.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,2.74,0.0,,0.0,0.0,6.0,1.0,40.0,1.24,,C4,Braço,Bilateral alternado,,SX LIGHTING,,,,12.72,8.93,22.5,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,2.74,0.0,,0.0,0.0,6.0,1.0,40.0,1.24,,C4,Braço,Bilateral alternado,,TECNOWATT,,,,19.34,13.23,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,8.5,,2.0,2.0,0.0,8.15,1.7,29.38,0.2,,C4,Braço,Unilateral,,LEDSTAR,,,,10.93,5.08,44.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,8.5,,2.0,2.0,0.0,8.15,1.7,29.38,0.2,,C4,Braço,Unilateral,,SX LIGHTING,,,,10.42,5.51,39.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,8.5,,2.0,2.0,0.0,8.15,1.7,29.38,0.2,,C4,Braço,Unilateral,,TECNOWATT,,,,11.74,6.36,40.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,5.5,,1.0,0.5,0.0,5.54,1.7,18.66,0.0,,C4,Braço,Unilateral,,LEDSTAR,,,,13.88,0.59,28.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,5.5,,1.0,0.5,0.0,5.54,1.7,18.66,0.0,,C4,Braço,Unilateral,,SX LIGHTING,,,,11.74,0.72,22.5,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,5.5,,1.0,0.5,0.0,5.54,1.7,18.66,0.0,,C4,Braço,Unilateral,,TECNOWATT,,,,15.62,0.72,30.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
1.0,11.5,,2.0,2.0,0.0,4.98,0.0,19.3,0.0,,-,Suporte,Unilateral,,LEDSTAR,,,,9.99,4.55,28.0,CEF06.120251105 - Simul_Recife_S_TB_CC_AO_TB-Stephanie.xlsx
